requests_total,connections_total,jobs_processed,cpu_usage_percent,memory_used_percent,connections_current,queue_length,avg_latency,avg_processing_time,request_rate,timestamp
49776,49776,49776,60.13513514,6.8359375,0,0,1.635144011,1.630666667,0.401883109,12:24:25
49779,49779,49779,60.81081081,18.5546875,0,0,1.760994861,1.755944444,0.337131684,12:24:40
49788,49788,49788,48.18181818,15.625,0,0,1.694358273,1.692380952,0.402006202,12:24:55
49794,49794,49791,74.71153846,0.244140625,3,3,1.894957898,1.893066667,0.404867406,12:25:10
49803,49803,49800,66.44444444,22.70507813,3,3,1.952685477,2.267666667,0.459594025,12:25:25
49806,49806,49806,72.5,6.8359375,0,0,1.933668764,2.248761905,0.385887541,12:25:40
49815,49815,49815,76.27272727,5.615234375,0,0,1.884853153,2.16,0.402306558,12:25:55
49818,49818,49818,52.36111111,15.625,0,0,1.788664566,1.786238095,0.385625356,12:26:10
49824,49824,49822,67.875,8.056640625,2,2,1.483823667,1.4815625,0.425954849,12:26:25
49833,49833,49830,62.73809524,32.71484375,3,3,1.506119474,1.503666667,0.440399295,12:26:40
49836,49836,49836,66.30434783,18.79882813,0,0,1.393563777,1.764111111,0.378112718,12:26:55
49839,49839,49839,57.43902439,24.65820313,0,0,1.621687085,2.013823529,0.355122044,12:27:10
49848,49848,49848,57.64705882,33.69140625,0,0,1.805414822,2.12152381,0.385604113,12:27:25
49854,49854,49854,69.41176471,28.80859375,0,0,1.762875512,1.759333333,0.426328131,12:27:40
49863,49863,49860,65,19.77539063,3,3,1.760842568,1.757666667,0.441022437,12:27:55
49866,49866,49866,71.70454545,10.00976563,0,0,1.691488718,1.688857143,0.402306558,12:28:10
49869,49869,49869,49.2,6.591796875,0,0,1.593975382,1.592,0.337473002,12:28:25
49878,49878,49878,43.26923077,39.55078125,0,0,1.196331056,1.194142857,0.401921568,12:28:40
49884,49884,49881,73.90243902,4.150390625,3,3,0.858125077,0.851866667,0.404567113,12:28:55
49893,49893,49891,71,0.244140625,2,2,1.212906214,1.514090909,0.459400482,12:29:10
49896,49896,49896,64.24242424,0.48828125,0,0,1.312459541,1.625809524,0.385575793,12:29:25
49899,49899,49899,57.19512195,14.40429688,0,0,1.557457652,1.927,0.355281857,12:29:40
49908,49908,49908,65.27027027,4.638671875,0,0,1.619749097,1.615714286,0.385922999,12:29:55
49914,49914,49911,73.43137255,23.19335938,3,3,1.863863201,1.861933333,0.426580719,12:30:10
49923,49923,49920,64.09090909,7.568359375,3,3,1.881375195,1.878952381,0.440819925,12:30:25
49926,49926,49926,74.81132075,17.82226563,0,0,2.031857216,2.350666667,0.38571035,12:30:40
49929,49929,49929,58.46153846,22.4609375,0,0,2.016491192,2.389,0.355046393,12:30:55
49938,49938,49938,57.56410256,1.953125,0,0,2.108983715,2.426809524,0.385363526,12:31:10
49944,49944,49941,66.66666667,14.6484375,3,3,2.006798958,2.0022,0.426096014,12:31:25
49953,49953,49950,63,20.99609375,3,3,1.914791171,1.911095238,0.4407066,12:31:40
49956,49956,49956,78.17307692,15.86914063,0,0,1.882383554,1.880571429,0.402198686,12:31:55
49959,49959,49959,48.26923077,36.62109375,0,0,1.744746937,1.742833333,0.337731346,12:32:10
49968,49968,49968,53.03030303,66.65039063,0,0,1.72259849,1.720666667,0.402291144,12:32:25
49974,49974,49974,73.7,31.00585938,0,0,1.531959396,1.703277778,0.404922053,12:32:40
49983,49983,49981,63.33333333,35.88867188,2,2,1.642951769,1.782590909,0.459312562,12:32:55
49986,49986,49986,58.75,16.6015625,0,0,1.525065864,1.670571429,0.385384742,12:33:10
49989,49989,49989,60.94594595,13.42773438,0,0,1.544266411,1.540533333,0.355113636,12:33:25
49998,49998,49998,58.04878049,5.37109375,0,0,1.561842047,1.556857143,0.385625356,12:33:40
50004,50004,50001,74.02173913,18.06640625,3,3,1.706848767,1.700866667,0.426368525,12:33:55
50007,50007,50007,66.4893617,2.9296875,0,0,1.797981509,1.789611111,0.380201819,12:34:10
50016,50016,50016,73.57142857,10.00976563,0,0,2.056983322,2.362714286,0.385937184,12:34:25
50019,50019,50019,21.2,49.31640625,0,0,1.830980781,2.190611111,0.355483932,12:34:40
50028,50028,50028,59.87179487,15.38085938,0,0,1.691957471,2.043,0.385682014,12:34:55
50034,50034,50031,72.70833333,0,3,3,1.64588083,1.997333333,0.401898492,12:35:10
50043,50043,50040,67.44186047,20.26367188,3,3,1.905961908,1.944047619,0.440270032,12:35:25
50046,50046,50046,68.63636364,22.94921875,0,0,1.958969131,1.95652381,0.401844658,12:35:40
50049,50049,50049,61.02564103,14.16015625,0,0,1.985702673,1.983111111,0.337018064,12:35:55
50058,50058,50058,51.875,24.65820313,0,0,2.00900357,2.006190476,0.401913876,12:36:10
50064,50064,50061,82.0212766,11.47460938,3,3,2.149636747,2.146866667,0.405049619,12:36:25
50073,50073,50071,66.19047619,38.33007813,2,2,2.056706233,2.352909091,0.459849399,12:36:40
50076,50076,50076,57.05882353,0.244140625,0,0,1.788427659,2.099285714,0.385646601,12:36:55
50079,50079,50079,53.75,20.5078125,0,0,1.724380647,2.087555556,0.354895188,12:37:10
50088,50088,50088,67.57142857,17.08984375,0,0,1.496848536,1.494095238,0.385151493,12:37:25
50094,50094,50091,69.89130435,6.34765625,3,3,1.602637652,1.599666667,0.380824657,12:37:40
50097,50097,50097,72.97619048,7.568359375,0,0,1.698314386,1.695277778,0.425954849,12:37:55
50106,50106,50106,66.77083333,28.80859375,0,0,1.897883952,2.219190476,0.385144429,12:38:10
50109,50109,50109,55.5952381,15.86914063,0,0,1.9681232,2.339833333,0.354903585,12:38:25
50118,50118,50118,58.84615385,12.93945313,0,0,1.818913515,2.137095238,0.385540399,12:38:40
50124,50124,50124,67.96296296,25.14648438,0,0,1.731841951,2.010166667,0.402275731,12:38:55
50127,50127,50127,57.89473684,7.568359375,0,0,1.733127402,1.731388889,0.404703555,12:39:10
50136,50136,50136,76.22641509,27.58789063,0,0,1.764761407,1.763428571,0.401729349,12:39:25
50139,50139,50139,61.66666667,13.18359375,0,0,1.845858594,1.844333333,0.336707895,12:39:40
50148,50148,50148,65.14705882,3.90625,0,0,1.925774189,1.923857143,0.401721664,12:39:55
50154,50154,50151,73.60465116,10.49804688,3,3,2.017320582,2.015095238,0.385045564,12:40:10
50157,50157,50157,48.21428571,6.34765625,0,0,1.795442132,2.169111111,0.425894378,12:40:25
50166,50166,50166,78.07692308,5.859375,0,0,1.776286431,2.096047619,0.385512089,12:40:40
50169,50169,50169,48.5483871,11.96289063,0,0,1.674033386,2.048277778,0.355366027,12:40:55
50178,50178,50178,58.29268293,15.38085938,0,0,1.641397088,1.639380952,0.385391815,12:41:10
50184,50184,50182,70.54347826,1.46484375,2,2,1.609123776,1.607409091,0.385391815,12:41:25
50187,50187,50187,68.97435897,11.47460938,0,0,1.629437798,1.627388889,0.425733207,12:41:40
50196,50196,50196,70.78431373,3.41796875,0,0,1.933029028,2.253666667,0.384967919,12:41:55
50199,50199,50199,44.13793103,26.3671875,0,0,1.816939215,2.213294118,0.354869999,12:42:10
50208,50208,50208,56.51162791,1.708984375,0,0,1.899442523,2.220285714,0.384946749,12:42:25
50214,50214,50211,75.7,9.521484375,3,3,1.883078407,2.205619048,0.401667878,12:42:40
50217,50217,50217,72.38636364,4.39453125,0,0,2.122685831,2.120833333,0.4045853,12:42:55
50226,50226,50226,70.56603774,0.732421875,0,0,1.96604819,1.963095238,0.40224491,12:43:10
50229,50229,50229,57.36111111,8.7890625,0,0,1.891009671,1.887333333,0.337177153,12:43:25
50238,50238,50238,61.66666667,11.23046875,0,0,1.7924071,1.78952381,0.401675561,12:43:40
50244,50244,50241,69.375,24.16992188,3,3,1.720946994,1.718380952,0.384939693,12:43:55
50247,50247,50247,59.33962264,10.00976563,0,0,1.774594898,2.151944444,0.425793632,12:44:10
50256,50256,50256,73.27272727,0.9765625,0,0,1.938653334,2.261571429,0.384890306,12:44:25
50259,50259,50259,59.32432432,11.96289063,0,0,2.093632544,2.470888889,0.354710556,12:44:40
50265,50265,50265,64.57446809,31.00585938,0,0,1.778045945,1.772611111,0.379930477,12:44:55
50274,50274,50271,71.66666667,43.45703125,3,3,1.742872805,1.737904762,0.385151493,12:45:10
50277,50277,50277,56.57142857,29.296875,0,0,1.486841181,1.480722222,0.426176721,12:45:25
50286,50286,50286,68.83928571,9.765625,0,0,1.780888233,2.104904762,0.385151493,12:45:40
50289,50289,50289,44.21875,28.80859375,0,0,1.730047289,2.054190476,0.401629468,12:45:55
50295,50295,50295,76.53061224,2.44140625,0,0,1.728463704,2.154833333,0.403913473,12:46:10
50304,50304,50302,74.3,22.4609375,2,2,1.578891837,1.928090909,0.401698611,12:46:25
50307,50307,50307,59.18604651,18.06640625,0,0,1.65265244,1.697833333,0.403922537,12:46:40
50316,50316,50316,69.18367347,7.080078125,0,0,1.748088368,1.74552381,0.40163715,12:46:55
50319,50319,50319,57.56097561,8.30078125,0,0,1.940484807,1.938142857,0.395264357,12:47:10
50325,50325,50325,62.60416667,9.765625,0,0,1.731653366,1.729444444,0.391523945,12:47:25
50334,50334,50331,67.67857143,8.544921875,3,3,1.802570326,2.147428571,0.395644146,12:47:40
50337,50337,50337,50.46875,6.8359375,0,0,1.603490172,1.974111111,0.426186812,12:47:55
50346,50346,50346,73.36956522,4.39453125,0,0,1.834145979,2.152047619,0.376728917,12:48:10
50349,50349,50349,55.23809524,7.568359375,0,0,1.81899519,1.790047619,0.393892786,12:48:25
50355,50355,50355,72.74509804,8.30078125,0,0,1.838564219,1.837333333,0.413717018,12:48:40
50364,50364,50361,65.11111111,24.65820313,3,3,1.76673968,1.765333333,0.393162713,12:48:55
50367,50367,50367,64.25531915,19.04296875,0,0,1.792731056,1.791222222,0.425531915,12:49:10
50376,50376,50376,70,16.84570313,0,0,1.629386058,1.953904762,0.384742223,12:49:25
50379,50379,50379,63.78378378,1.46484375,0,0,1.624893501,1.94952381,0.401660195,12:49:40
50385,50385,50385,71.13207547,21.72851563,0,0,1.558985606,1.9375,0.404140192,12:49:55
50394,50394,50394,71.63265306,10.7421875,0,0,1.583018469,1.866541667,0.401860038,12:50:10
50397,50397,50397,74.21875,5.37109375,0,0,1.578300057,1.576166667,0.404485292,12:50:25
50406,50406,50406,61.30952381,21.72851563,0,0,1.576212175,1.574285714,0.40195234,12:50:40
50409,50409,50409,53.38709677,37.35351563,0,0,1.641040906,1.638761905,0.385391815,12:50:55
50415,50415,50415,75.17241379,17.33398438,0,0,1.740364037,1.737166667,0.426085927,12:51:10
50424,50424,50421,66.88888889,7.32421875,3,3,1.514222353,1.511333333,0.384840932,12:51:25
50427,50427,50427,60,17.578125,0,0,1.769846144,2.1545,0.425300664,12:51:40
50436,50436,50436,72.95918367,20.99609375,0,0,1.756540518,2.086619048,0.384756321,12:51:55
50439,50439,50439,49.6969697,13.671875,0,0,1.801181985,2.130619048,0.384756321,12:52:10
50445,50445,50445,71.63793103,59.32617188,0,0,1.827041102,1.824277778,0.425975009,12:52:25
50454,50454,50452,73.43137255,6.34765625,2,2,1.742867545,1.74,0.385215078,12:52:40
50457,50457,50457,61.09756098,20.5078125,0,0,1.79693125,1.793722222,0.425954849,12:52:55
50466,50466,50466,78.62745098,10.49804688,0,0,1.804328129,2.122190476,0.385292823,12:53:10
50469,50469,50469,64.85294118,10.49804688,0,0,1.883619324,2.199428571,0.40195234,12:53:25
50475,50475,50475,65.88888889,50.29296875,0,0,1.687382178,2.057111111,0.403931601,12:53:40
50484,50484,50481,67.625,12.20703125,3,3,1.505871407,1.822714286,0.401399163,12:53:55
50487,50487,50487,73,8.7890625,0,0,1.443575425,1.442,0.403732281,12:54:10
50496,50496,50496,73.625,9.033203125,0,0,1.603171065,1.601666667,0.401783152,12:54:25
50499,50499,50499,30,23.68164063,0,0,1.533417482,1.531619048,0.385045564,12:54:40
50505,50505,50505,70.83333333,26.85546875,0,0,1.487878162,1.486222222,0.425803704,12:54:55
50514,50514,50514,62.55813953,16.6015625,0,0,1.385124441,1.5715,0.385102052,12:55:10
50517,50517,50517,59.48717949,5.37109375,0,0,1.612406861,1.861722222,0.425944769,12:55:25
50523,50523,50520,70.12820513,3.90625,3,3,1.682644742,1.982066667,0.425954849,12:55:40
50529,50529,50529,63.42105263,18.5546875,0,0,1.739787372,1.95152381,0.384692887,12:55:55
50535,50535,50535,81.22807018,8.544921875,0,0,2.008754849,2.005333333,0.425230333,12:56:10
50544,50544,50543,72.59615385,0.732421875,1,1,1.937576769,1.931869565,0.384657655,12:56:25
50547,50547,50547,59.42857143,11.23046875,0,0,1.970240234,1.96552381,0.401813903,12:56:40
50553,50553,50550,50,5.859375,3,3,1.639342066,1.633266667,0.404448938,12:56:55
50559,50559,50559,59.5,7.8125,0,0,1.659926929,1.975571429,0.401975422,12:57:10
50565,50565,50565,70.71428571,37.109375,0,0,1.60871295,1.980055556,0.404812774,12:57:25
50574,50574,50571,71.19565217,9.033203125,3,3,1.58924686,1.906761905,0.402121671,12:57:40
50577,50577,50577,75.83333333,6.8359375,0,0,1.717586713,1.71452381,0.384904415,12:57:55
50586,50586,50586,78.92156863,10.25390625,0,0,1.844838327,1.838095238,0.401261106,12:58:10
50589,50589,50589,60.27027027,3.90625,0,0,2.019230016,2.012047619,0.384115893,12:58:25
50595,50595,50595,79.83333333,0.244140625,0,0,2.113784693,2.105222222,0.425170068,12:58:40
50604,50604,50604,70.29411765,23.19335938,0,0,1.960209795,1.955708333,0.384692887,12:58:55
50607,50607,50607,56.85714286,31.25,0,0,1.874574076,1.870666667,0.376898386,12:59:10
50613,50613,50610,68.0952381,21.484375,3,3,1.836619174,1.834066667,0.426015337,12:59:25
50619,50619,50619,54.03225806,1.220703125,0,0,1.821013289,1.818571429,0.385328171,12:59:40
50625,50625,50625,86.02040816,28.80859375,0,0,2.008011803,2.002333333,0.426065756,12:59:55
50634,50634,50634,64.13043478,0.244140625,0,0,1.786295135,1.781583333,0.385059684,12:00:10
50637,50637,50637,63.28947368,4.8828125,0,0,1.741021354,1.735761905,0.401598745,12:00:25
50643,50643,50640,73.15789474,44.67773438,3,3,1.755229547,1.753133333,0.403859098,12:00:40
50649,50649,50649,63.4375,35.15625,0,0,1.77507327,2.098142857,0.401683244,12:00:55
50655,50655,50655,75,2.197265625,0,0,1.976751704,2.354333333,0.404040404,12:01:10
50664,50664,50661,69.43396226,0,3,3,1.919593283,2.243095238,0.401760092,12:01:25
50667,50667,50667,67.03703704,5.859375,0,0,1.790236595,1.788904762,0.385102052,12:01:40
50673,50673,50670,67.61904762,10.98632813,3,3,1.748864747,1.747333333,0.425924611,12:01:55
50679,50679,50679,67,30.76171875,0,0,1.766590248,1.760095238,0.384925581,12:02:10
50685,50685,50685,65,1.46484375,0,0,1.771624829,1.764333333,0.425572158,12:02:25
50688,50688,50688,51.5,13.18359375,0,0,1.636196284,1.6285,0.315527101,12:02:40
50697,50697,50697,59.375,2.9296875,0,0,1.669263702,1.749714286,0.384735174,12:02:55
50703,50703,50701,57.96875,4.39453125,2,2,1.458732646,1.564375,0.425662733,12:03:10
50709,50709,50709,60.94594595,16.6015625,0,0,1.542414376,1.623095238,0.384890306,12:03:25
50715,50715,50715,78.59649123,18.79882813,0,0,1.677029244,1.675380952,0.401729349,12:03:40
50724,50724,50721,68.08510638,10.00976563,3,3,1.793200455,1.79235,0.385215078,12:03:55
50727,50727,50727,67.12765957,2.9296875,0,0,1.971877572,1.970857143,0.401975422,12:04:10
50733,50733,50730,71.97368421,21.484375,3,3,1.930292085,1.929133333,0.404076685,12:04:25
50739,50739,50739,63.88888889,7.568359375,0,0,1.747750983,2.075238095,0.401491253,12:04:40
50745,50745,50745,77.76595745,12.6953125,0,0,1.630700738,2.012333333,0.403650797,12:04:55
50754,50754,50751,70.81395349,23.4375,3,3,1.590055074,1.916333333,0.401614106,12:05:10
50757,50757,50757,66.59574468,15.38085938,0,0,1.817046171,1.814285714,0.384953806,12:05:25
50763,50763,50760,70.51282051,29.54101563,3,3,1.923871761,1.9212,0.425884301,12:05:40
50769,50769,50769,58.41463415,4.638671875,0,0,1.873421423,1.870095238,0.385208012,12:05:55
50775,50775,50775,72.71929825,1.220703125,0,0,1.902572236,1.899222222,0.380059939,12:06:10
50778,50778,50778,60.12820513,6.8359375,0,0,1.912773486,1.909888889,0.355021183,12:06:25
50787,50787,50787,48.18181818,43.9453125,0,0,1.765762121,1.762904762,0.384960862,12:06:40
50793,50793,50790,68.7804878,50.29296875,3,3,1.718679189,1.714333333,0.425511796,12:06:55
50799,50799,50799,52.33333333,24.90234375,0,0,1.542317579,1.536333333,0.384721077,12:07:10
50805,50805,50805,76.8852459,27.09960938,0,0,1.706519254,1.70052381,0.401644831,12:07:25
50808,50808,50808,57.43589744,8.544921875,0,0,1.767804358,1.763222222,0.336390751,12:07:40
50817,50817,50817,57.17948718,0.9765625,0,0,1.63771113,1.635380952,0.401468227,12:07:55
50823,50823,50820,58.33333333,20.01953125,3,3,1.482342523,1.480133333,0.404267266,12:08:10
50829,50829,50829,55.11904762,6.34765625,0,0,1.504865623,1.819857143,0.402160175,12:08:25
50835,50835,50835,73.7037037,7.32421875,0,0,1.664318592,1.948956522,0.385158557,12:08:40
50838,50838,50838,62.5,0.48828125,0,0,1.809098802,2.174,0.354559637,12:08:55
50847,50847,50847,70.22727273,4.150390625,0,0,1.995240468,1.989857143,0.384714029,12:09:10
50853,50853,50850,64.76744186,34.91210938,3,3,2.072335881,2.069533333,0.425733207,12:09:25
50859,50859,50859,61.75675676,5.37109375,0,0,2.070724798,2.067571429,0.38499615,12:09:40
50865,50865,50865,63.75,50.78125,0,0,1.894073801,1.891208333,0.38499615,12:09:55
50868,50868,50868,50.17241379,13.42773438,0,0,1.658534195,1.655777778,0.354886791,12:10:10
50877,50877,50877,60.47619048,6.103515625,0,0,1.624927544,1.941190476,0.385200946,12:10:25
50883,50883,50880,70.6097561,12.6953125,3,3,1.749324773,2.194066667,0.426055671,12:10:40
50889,50889,50889,57.43902439,3.90625,0,0,1.916462644,2.233238095,0.384967919,12:10:55
50895,50895,50895,70.625,22.4609375,0,0,1.817784651,2.094791667,0.390886755,12:11:10
50898,50898,50898,58.75,7.8125,0,0,1.836799932,1.834888889,0.336307789,12:11:25
50907,50907,50907,64.89130435,4.638671875,0,0,1.933250031,1.931047619,0.390901307,12:11:40
50913,50913,50910,69.87804878,0.48828125,3,3,2.085825748,2.083266667,0.403705116,12:11:55
50919,50919,50919,55,23.92578125,0,0,2.028922643,2.352952381,0.401629468,12:12:10
50925,50925,50925,63.81818182,9.27734375,0,0,1.889446959,2.172916667,0.385087928,12:12:25
50928,50928,50928,62.43589744,13.91601563,0,0,1.881465354,2.260888889,0.355063201,12:12:40
50937,50937,50937,52.91666667,16.11328125,0,0,1.794818925,1.793142857,0.395204848,12:12:55
50943,50943,50941,56.33333333,72.265625,2,2,1.555292701,1.5534375,0.425371018,12:13:10
50949,50949,50949,63.24324324,12.6953125,0,0,1.350131883,1.348,0.394699746,12:13:25
50955,50955,50955,69.51923077,10.49804688,0,0,1.300645106,1.296541667,0.384418247,12:13:40
50958,50958,50958,42.16666667,50.29296875,0,0,1.335062306,1.330470588,0.354517738,12:13:55
50967,50967,50967,60.83333333,16.6015625,0,0,1.603171258,1.684380952,0.38441121,12:14:10
50973,50973,50970,59.86842105,24.65820313,3,3,1.533516902,1.650866667,0.425360966,12:14:25
50976,50976,50976,68.24074074,0,0,0,1.714812846,1.812055556,0.41726552,12:14:40
50985,50985,50985,79.03508772,9.765625,0,0,1.906298346,1.904380952,0.391287335,12:14:55
50988,50988,50988,54.28571429,21.72851563,0,0,1.832925236,1.829888889,0.347705146,12:15:10
50997,50997,50997,70.34090909,2.685546875,0,0,1.96038139,1.957761905,0.390748563,12:15:25
51003,51003,51000,72.89473684,0.244140625,3,3,1.975876837,1.972714286,0.45096676,12:15:40
51006,51006,51006,75.37037037,3.662109375,0,0,2.117616922,2.502833333,0.411456786,12:15:55
51015,51015,51015,78.18181818,16.6015625,0,0,1.976496972,2.300041667,0.394640407,12:16:10
51018,51018,51018,52.39130435,9.765625,0,0,1.918810024,2.351444444,0.342943369,12:16:25
51027,51027,51027,47.14285714,9.765625,0,0,1.673240478,1.708761905,0.395167664,12:16:40
51033,51033,51030,62.36111111,2.685546875,3,3,1.721160068,1.756428571,0.439802089,12:16:55
51036,51036,51036,76.30434783,14.6484375,0,0,1.551685012,1.545833333,0.425964929,12:17:10
51045,51045,51045,74.27272727,20.75195313,0,0,1.718904293,1.716238095,0.384784521,12:17:25
51048,51048,51048,49.21875,34.1796875,0,0,1.766291043,1.761388889,0.354442344,12:17:40
51057,51057,51057,60.66666667,28.07617188,0,0,1.76117389,1.977619048,0.384298655,12:17:55
51063,51063,51061,55,0.244140625,2,2,1.545995202,1.751909091,0.458680529,12:18:10
51066,51066,51066,70,0.732421875,0,0,1.498087016,1.751666667,0.416406413,12:18:25
51075,51075,51075,69.71698113,7.080078125,0,0,1.463172252,1.660434783,0.390668601,12:18:40
51078,51078,51078,61.44736842,14.89257813,0,0,1.679554403,1.674764706,0.347576235,12:18:55
51087,51087,51087,60.72916667,8.30078125,0,0,1.856437222,1.853666667,0.391229018,12:19:10
51093,51093,51090,62.74193548,44.921875,3,3,1.776240568,1.772285714,0.451543715,12:19:25
51096,51096,51096,69.09090909,13.18359375,0,0,1.701329476,2.085555556,0.411456786,12:19:40
51105,51105,51105,60.67307692,23.4375,0,0,1.60895949,1.894958333,0.394573673,12:19:55
51108,51108,51108,70.13888889,9.765625,0,0,1.68116559,2.064555556,0.34284147,12:20:10
